83.149.9.216;[25/July/2018:10:05:03 +0000] GET /presentations/logstash-monitorama-2018/images/kibana-search.png 200 203023
59.163.27.11 [27/July/2018:20:05:01 +0000] GET /presentations/logstash-puppetconf-2012/images/frontend-response-codes.png 200 52878
59.163.27.11 [27/July/2018:20:05:48 +0000] GET /presentations/logstash-puppetconf-2012/images/apache-negative-duration.png 200 97173
59.163.27.11 [27/July/2018:20:05:45 +0000] GET /presentations/logstash-puppetconf-2012/images/nagios-sms6.png 200 82859
59.163.27.11 [27/July/2018:20:05:22 +0000] GET /presentations/logstash-puppetconf-2012/images/lifecycle.png 200 9618
59.163.27.11 [27/July/2018:20:05:54 +0000] GET /presentations/logstash-puppetconf-2012/images/nagios-sms4.png 200 72949
59.163.27.11 [27/July/2018:20:05:09 +0000] GET /presentations/logstash-puppetconf-2012/images/kibana-chef-agent.png 200 73187
59.163.27.11 [27/July/2018:20:05:15 +0000] GET /presentations/logstash-puppetconf-2012/images/kibana-logstash-downloads.png 200 95058
59.163.27.11 [27/July/2018:20:05:14 +0000] GET /presentations/logstash-puppetconf-2012/images/psychoaxe.jpg 200 29179
59.163.27.11 [27/July/2018:20:05:40 +0000] GET /presentations/logstash-puppetconf-2012/images/computer-keyboard-jacket.jpg 200 176805
59.163.27.11 [27/July/2018:20:05:54 +0000] GET /presentations/logstash-puppetconf-2012/images/nagios-sms5.png 200 78075
59.163.27.11 [27/July/2018:20:05:42 +0000] GET /presentations/logstash-puppetconf-2012/images/nagios-sms2.png 200 60656
59.163.27.11 [27/July/2018:20:05:56 +0000] GET /presentations/logstash-puppetconf-2012/images/trollface.png 200 58123
59.163.27.11 [27/July/2018:20:05:53 +0000] GET /presentations/logstash-puppetconf-2012/images/kibana-chef-hits-6min-each.png 200 80555
59.163.27.11 [27/July/2018:20:05:54 +0000] GET /presentations/logstash-puppetconf-2012/images/sysadvent.png 200 108497
59.163.27.11 [27/July/2018:20:05:52 +0000] GET /presentations/logstash-puppetconf-2012/images/xkcd-perl.png 200 80663
59.163.27.11 [27/July/2018:20:05:18 +0000] GET /presentations/logstash-puppetconf-2012/images/xkcd-perlswing-many.png 200 100207
59.163.27.11 [27/July/2018:20:05:02 +0000] GET /presentations/logstash-puppetconf-2012/images/logs.jpg 200 663847
59.163.27.11 [27/July/2018:20:05:07 +0000] GET /presentations/logstash-puppetconf-2012/js/reveal.js 200 29108
59.163.27.11 [27/July/2018:20:05:02 +0000] GET /presentations/logstash-puppetconf-2012/lib/font/league_gothic-webfont.ttf 200 42324
46.105.14.53 [27/July/2018:20:05:50 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
31.208.44.206 [27/July/2018:20:05:58 +0000] GET /projects/keynav 301 338
31.208.44.206 [27/July/2018:20:05:34 +0000] GET /projects/keynav/ 200 18985
31.208.44.206 [27/July/2018:20:05:33 +0000] GET /reset.css 200 1015
31.208.44.206 [27/July/2018:20:05:37 +0000] GET /style2.css 200 4877
31.208.44.206 [27/July/2018:20:05:45 +0000] GET /favicon.ico 200 3638
31.208.44.206 [27/July/2018:20:05:32 +0000] GET /projects/keynav/demo-thumb.png 200 15141
31.208.44.206 [27/July/2018:20:05:40 +0000] GET /images/jordan-80.png 200 6146
31.208.44.206 [27/July/2018:20:05:46 +0000] GET /images/web/2009/banner.png 200 52315
131.253.24.107 [27/July/2018:20:05:28 +0000] GET /images/googledotcom.png 200 65748
59.163.27.11 [27/July/2018:20:05:52 +0000] GET /presentations/logstash-puppetconf-2012/images/stats-negative-min.png 200 46139
100.43.83.137 [27/July/2018:20:05:47 +0000] GET /resume.xml 200 25606
209.85.238.199 [27/July/2018:20:05:32 +0000] GET / 200 37932
108.174.55.234 [27/July/2018:20:05:52 +0000] GET /?flav=rss20 200 29941
208.43.255.28 [27/July/2018:20:05:17 +0000] GET /projects/firefox-urledit 301 347
128.61.92.96 [27/July/2018:20:05:46 +0000] GET /projects/xdotool/ 200 12292
128.61.92.96 [27/July/2018:20:05:18 +0000] GET /reset.css 200 1015
128.61.92.96 [27/July/2018:20:05:04 +0000] GET /style2.css 200 4877
128.61.92.96 [27/July/2018:20:05:52 +0000] GET /images/jordan-80.png 200 6146
128.61.92.96 [27/July/2018:20:05:09 +0000] GET /images/web/2009/banner.png 200 52315
27.251.237.154 [27/July/2018:20:05:23 +0000] GET /projects/xdotool/ 200 12292
27.251.237.154 [27/July/2018:20:05:25 +0000] GET /reset.css 200 1015
27.251.237.154 [27/July/2018:20:05:54 +0000] GET /style2.css 200 4877
27.251.237.154 [27/July/2018:20:05:04 +0000] GET /images/jordan-80.png 200 6146
27.251.237.154 [27/July/2018:20:05:53 +0000] GET /images/web/2009/banner.png 200 52315
209.85.238.199 [27/July/2018:20:05:51 +0000] GET /?flav=rss20 200 29941
59.163.27.11 [27/July/2018:20:05:22 +0000] GET /favicon.ico 200 3638
143.233.204.28 [27/July/2018:20:05:07 +0000] GET /blog/geekery/ssl-latency.html  200 17147
143.233.204.28 [27/July/2018:20:05:41 +0000] GET /blog/geekery/ssl-latency.html  200 17147
143.233.204.28 [27/July/2018:20:05:39 +0000] GET /blog/geekery/ssl-latency.html  200 17147
46.105.14.53 [27/July/2018:20:05:28 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
50.16.19.13 [27/July/2018:20:05:35 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
66.249.73.135 [27/July/2018:20:05:08 +0000] GET /blog/tags/python?page=1 200 33712
66.249.73.185 [27/July/2018:20:05:09 +0000] GET /files/lumberjack/ 200 8403
203.173.241.145 [27/July/2018:20:05:04 +0000] GET /presentations/logstash-scale11x/images/ahhh___rage_face_by_samusmmx-d5g5zap.png 200 175208
68.180.224.225 [27/July/2018:20:05:47 +0000] GET /projects/keynav/keynav.html 200 191
91.207.8.61 [27/July/2018:20:05:37 +0000] GET /presentations/logstash-metrics-sf-2012.10/ 200 18729
91.207.8.61 [27/July/2018:20:05:54 +0000] GET /presentations/logstash-metrics-sf-2012.10/ 200 18729
31.208.44.206 [27/July/2018:20:05:29 +0000] GET /projects/keynav/ 200 18985
66.249.73.135 [27/July/2018:20:05:43 +0000] GET /blog/tags/rfc%20failure 200 10556
37.59.47.177 [27/July/2018:20:05:00 +0000] GET /favicon.ico 200 3638
46.105.14.53 [27/July/2018:20:05:32 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
110.143.13.225 [27/July/2018:20:05:30 +0000] GET /presentations/logstash-scale11x/images/ahhh___rage_face_by_samusmmx-d5g5zap.png 200 175208
66.249.73.135 [27/July/2018:20:05:01 +0000] GET /?flav=atom 200 32352
188.253.16.227 [27/July/2018:20:05:44 +0000] GET /images/googledotcom.png 200 65748
180.76.6.146 [27/July/2018:20:05:00 +0000] GET /scripts/python/wrap.backup/ 200 2420
74.125.176.82 [27/July/2018:20:05:41 +0000] GET /?flav=rss20 200 29941
46.105.14.53 [27/July/2018:20:05:59 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
189.170.95.135 [27/July/2018:20:05:49 +0000] GET /favicon.ico 200 3638
75.161.167.75 [27/July/2018:20:05:45 +0000] GET /articles/efficiency/ 200 36398
75.161.167.75 [27/July/2018:20:05:44 +0000] GET /reset.css 200 1015
75.161.167.75 [27/July/2018:20:05:49 +0000] GET /style2.css 200 4877
75.161.167.75 [27/July/2018:20:05:57 +0000] GET /images/jordan-80.png 200 6146
75.161.167.75 [27/July/2018:20:05:19 +0000] GET /images/web/2009/banner.png 200 52315
75.161.167.75 [27/July/2018:20:05:30 +0000] GET /favicon.ico 200 3638
220.181.108.18 [27/July/2018:20:05:53 +0000] GET /files/logstash/semicomplete.com.access  200 48437287
183.82.101.58 [27/July/2018:20:05:07 +0000] GET /files/logstash/logstash-1.1.0-monolithic.jar 200 40923996
198.46.149.143 [27/July/2018:20:05:03 +0000] GET /blog/geekery/disabling-battery-in-ubuntu-vms.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29 200 9316
198.46.149.143 [27/July/2018:20:05:04 +0000] GET /blog/geekery/solving-good-or-bad-problems.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29 200 10756
46.4.101.88 [27/July/2018:20:05:21 +0000] GET /presentations/logstash-scale11x/ 200 54239
46.4.101.88 [27/July/2018:20:05:14 +0000] GET /kibana/ 200 4483
192.118.118.1 [27/July/2018:20:05:33 +0000] GET /files/logstash/ 200 13316
192.118.118.1 [27/July/2018:20:05:07 +0000] GET /icons/blank.gif 200 148
192.118.118.1 [27/July/2018:20:05:38 +0000] GET /icons/back.gif 200 216
192.118.118.1 [27/July/2018:20:05:42 +0000] GET /icons/text.gif 200 229
192.118.118.1 [27/July/2018:20:05:20 +0000] GET /icons/blank.gif 200 148
192.118.118.1 [27/July/2018:20:05:29 +0000] GET /icons/unknown.gif 200 245
192.118.118.1 [27/July/2018:20:05:01 +0000] GET /favicon.ico 200 3638
80.108.25.232 [27/July/2018:20:05:53 +0000] GET /presentations/logstash-puppetconf-2012/ 200 37269
80.108.25.232 [27/July/2018:20:05:21 +0000] GET /presentations/logstash-puppetconf-2012/css/reset.css 200 1382
80.108.25.232 [27/July/2018:20:05:37 +0000] GET /presentations/logstash-puppetconf-2012/css/print.css 200 3995
80.108.25.232 [27/July/2018:20:05:56 +0000] GET /presentations/logstash-puppetconf-2012/css/preso.css 200 659
80.108.25.232 [27/July/2018:20:05:51 +0000] GET /presentations/logstash-puppetconf-2012/lib/css/zenburn.css 200 1791
80.108.25.232 [27/July/2018:20:05:56 +0000] GET /presentations/logstash-puppetconf-2012/css/main.css 200 26498
80.108.25.232 [27/July/2018:20:05:52 +0000] GET /presentations/logstash-puppetconf-2012/lib/js/head.min.js 200 3170
80.108.25.232 [27/July/2018:20:05:39 +0000] GET /presentations/logstash-puppetconf-2012/images/logstash.png 200 47731
80.108.25.232 [27/July/2018:20:05:57 +0000] GET /presentations/logstash-puppetconf-2012/images/nagios-sms2.png 200 60656
80.108.25.232 [27/July/2018:20:05:04 +0000] GET /presentations/logstash-puppetconf-2012/images/nagios-sms1.png 200 55478
80.108.25.232 [27/July/2018:20:05:23 +0000] GET /presentations/logstash-puppetconf-2012/images/nagios-sms3.png 200 65917
80.108.25.232 [27/July/2018:21:05:19 +0000] GET /presentations/logstash-puppetconf-2012/images/sysadvent.png 200 108497
80.108.25.232 [27/July/2018:21:05:23 +0000] GET /presentations/logstash-puppetconf-2012/images/nagios-sms4.png 200 72949
80.108.25.232 [27/July/2018:21:05:26 +0000] GET /presentations/logstash-puppetconf-2012/js/reveal.js 200 29108
80.108.25.232 [27/July/2018:21:05:19 +0000] GET /presentations/logstash-puppetconf-2012/images/office-space-printer-beat-down-gif.gif 404 364
80.108.25.232 [27/July/2018:21:05:01 +0000] GET /presentations/logstash-puppetconf-2012/images/nagios-sms5.png 200 78075
80.108.25.232 [27/July/2018:21:05:27 +0000] GET /presentations/logstash-puppetconf-2012/images/nagios-sms6.png 200 82859
80.108.25.232 [27/July/2018:21:05:12 +0000] GET /presentations/logstash-puppetconf-2012/images/pc-load-letter.jpg 200 71808
80.108.25.232 [27/July/2018:21:05:29 +0000] GET /presentations/logstash-puppetconf-2012/images/frontend-response-codes.png 200 52878
80.108.25.232 [27/July/2018:21:05:09 +0000] GET /presentations/logstash-puppetconf-2012/images/xkcd-perl.png 200 80663
80.108.25.232 [27/July/2018:21:05:57 +0000] GET /presentations/logstash-puppetconf-2012/images/xkcd-perlswing-many.png 200 100207
80.108.25.232 [27/July/2018:21:05:58 +0000] GET /presentations/logstash-puppetconf-2012/images/lifecycle.png 200 9618
46.105.14.53 [27/July/2018:21:05:10 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
80.108.25.232 [27/July/2018:21:05:42 +0000] GET /presentations/logstash-puppetconf-2012/images/kibana-logstash-downloads.png 200 95058
80.108.25.232 [27/July/2018:21:05:03 +0000] GET /presentations/logstash-puppetconf-2012/images/kibana-chef-agent.png 200 73187
80.108.25.232 [27/July/2018:21:05:43 +0000] GET /presentations/logstash-puppetconf-2012/images/trollface.png 200 58123
80.108.25.232 [27/July/2018:21:05:54 +0000] GET /presentations/logstash-puppetconf-2012/images/kibana-chef-hits-6min-each.png 200 80555
80.108.25.232 [27/July/2018:21:05:48 +0000] GET /presentations/logstash-puppetconf-2012/images/computer-keyboard-jacket.jpg 200 176805
80.108.25.232 [27/July/2018:21:05:02 +0000] GET /presentations/logstash-puppetconf-2012/images/stats-negative-min.png 200 46139
80.108.25.232 [27/July/2018:21:05:30 +0000] GET /presentations/logstash-puppetconf-2012/images/psychoaxe.jpg 200 29179
80.108.25.232 [27/July/2018:21:05:08 +0000] GET /presentations/logstash-puppetconf-2012/images/apache-negative-duration.png 200 97173
80.108.25.232 [27/July/2018:21:05:29 +0000] GET /presentations/logstash-puppetconf-2012/images/logs.jpg 200 663847
80.108.25.232 [27/July/2018:21:05:11 +0000] GET /presentations/logstash-puppetconf-2012/lib/font/league_gothic-webfont.ttf 200 42324
80.108.25.232 [27/July/2018:21:05:55 +0000] GET /favicon.ico 200 3638
100.2.4.116 [27/July/2018:21:05:53 +0000] GET /misc/sample.log 200 54306753
100.2.4.116 [27/July/2018:21:05:22 +0000] GET /blog/geekery/mounting-partitions-within-a-disk-image-in-linux.html 200 9699
54.215.54.10 [27/July/2018:21:05:35 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
46.161.41.24 [27/July/2018:21:05:18 +0000] GET /blog/geekery/mounting-partitions-within-a-disk-image-in-linux.html 200 9699
50.16.19.13 [27/July/2018:21:05:34 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
66.249.73.135 [27/July/2018:21:05:40 +0000] GET /?flav=rss20 200 29941
68.120.89.142 [27/July/2018:21:05:20 +0000] GET /presentations/logstash-scale11x/images/ahhh___rage_face_by_samusmmx-d5g5zap.png 200 175208
208.91.156.11 [27/July/2018:21:05:27 +0000] GET /files/logstash/logstash-1.3.2-monolithic.jar 404 324
123.125.71.97 [27/July/2018:21:05:58 +0000] GET / 200 36824
68.180.224.225 [27/July/2018:21:05:07 +0000] GET /files/logstash/logstash-1.1.9-flatjar.jar 200 65259653
118.92.253.144 [27/July/2018:21:05:38 +0000] GET /presentations/logstash-scale11x/images/ahhh___rage_face_by_samusmmx-d5g5zap.png 200 175208
68.120.89.142 [27/July/2018:21:05:55 +0000] GET /presentations/logstash-scale11x/images/ahhh___rage_face_by_samusmmx-d5g5zap.png 200 175208
220.181.108.185 [27/July/2018:21:05:18 +0000] GET / 200 37932
46.105.14.53 [27/July/2018:21:05:30 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
202.7.107.76 [27/July/2018:21:05:09 +0000] GET /files/logstash/logstash-1.1.0-monolithic.jar 200 40923996
107.170.40.199 [27/July/2018:21:05:20 +0000] GET /?flav=atom 200 32352
182.253.38.89 [27/July/2018:21:05:31 +0000] GET /  200 37932
182.253.38.89 [27/July/2018:21:05:38 +0000] GET /blog/geekery/installing-windows-8-consumer-preview.html  200 8948
66.249.73.135 [27/July/2018:21:05:33 +0000] GET /blog/geekery/grok-python-rewrite.html 200 10231
65.55.213.74 [27/July/2018:21:05:04 +0000] GET / 200 37932
208.115.113.88 [27/July/2018:21:05:11 +0000] GET /blog/geekery/jquery-formfill-v2.html 200 9822
208.115.113.88 [27/July/2018:21:05:28 +0000] GET /files/blogposts/20070623/ 200 1872
208.115.113.88 [27/July/2018:21:05:22 +0000] GET /files/blogposts/20070915/patch-ruby1.8.6-regparse.c 200 2729
46.105.14.53 [27/July/2018:21:05:04 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
74.125.176.84 [27/July/2018:21:05:41 +0000] GET /?flav=rss20 200 29941
68.120.89.142 [27/July/2018:21:05:47 +0000] GET /presentations/logstash-scale11x/images/ahhh___rage_face_by_samusmmx-d5g5zap.png 200 175208
208.115.113.88 [27/July/2018:21:05:08 +0000] GET /scripts/repopulate 200 481
208.43.252.200 [27/July/2018:21:05:56 +0000] GET /blog/geekery/vim-function-to-make-errors-readable.html 200 10260
208.43.252.200 [27/July/2018:21:05:21 +0000] GET /blog/geekery/tsawm-window-manager-project.html 200 10489
208.43.252.200 [27/July/2018:21:05:40 +0000] GET /blog/geekery/puppet-nodeless-configuration.html 200 10301
199.30.20.6 [27/July/2018:21:05:41 +0000] GET /presentations/logstash-1/file/logstash/logstash.png 200 47731
208.43.252.200 [27/July/2018:21:05:47 +0000] GET /blog/geekery/puppet-facts-into-mcollective.html 200 9872
208.43.252.200 [27/July/2018:21:05:02 +0000] GET /blog/geekery/oniguruma-named-capture-example.html 200 9208
208.43.252.200 [27/July/2018:21:05:22 +0000] GET /blog/geekery/insist-on-better-asserts.html 200 9514
208.43.252.200 [27/July/2018:21:05:09 +0000] GET /blog/geekery/grok-and-eventdb.html 200 12456
61.12.113.192 [27/July/2018:21:05:23 +0000] GET /blog/geekery/python-packages-as-rpm.html  200 11338
61.12.113.192 [27/July/2018:21:05:10 +0000] GET /style2.css  200 4877
61.12.113.192 [27/July/2018:21:05:33 +0000] GET /reset.css  200 1015
61.12.113.192 [27/July/2018:21:05:03 +0000] GET /images/jordan-80.png  200 6146
61.12.113.192 [27/July/2018:21:05:56 +0000] GET /favicon.ico  200 3638
61.12.113.192 [27/July/2018:21:05:09 +0000] GET /images/web/2009/banner.png  200 52315
208.43.252.200 [27/July/2018:21:05:11 +0000] GET /blog/geekery/grok-1.20101030.html 200 9659
208.43.252.200 [27/July/2018:21:05:24 +0000] GET /blog/geekery/find-that-lost-screen-session.html 200 11214
208.43.251.181 [27/July/2018:21:05:37 +0000] GET /blog/geekery/boost-xpressive-testing.html 200 10337
208.43.251.181 [27/July/2018:21:05:53 +0000] GET /blog/geekery/a-step-in-a-new-direction.html 200 15431
208.43.251.181 [27/July/2018:21:05:13 +0000] GET /articles/ssh-security/ 200 16543
208.43.251.181 [27/July/2018:21:05:48 +0000] GET /projects/xdotool 301 339
208.43.251.181 [27/July/2018:21:05:46 +0000] GET /blog/geekery/ssl-latency.html 200 17147
14.207.105.216 [27/July/2018:21:05:32 +0000] GET /projects/xdotool/xdotool.xhtml 200 50112
14.207.105.216 [27/July/2018:21:05:41 +0000] GET /favicon.ico 200 3638
93.91.233.50 [27/July/2018:21:05:18 +0000] GET /  200 37932
93.91.233.50 [27/July/2018:21:05:39 +0000] GET /presentations/logstash-1/  200 53270
93.91.233.50 [27/July/2018:21:05:03 +0000] GET /presentations/logstash-1/  200 53270
59.252.170.29 [27/July/2018:21:05:51 +0000] GET /files/logstash/logstash-1.1.0-monolithic.jar 200 40923996
209.85.238.199 [27/July/2018:21:05:11 +0000] GET /test.xml 200 1370
46.105.14.53 [27/July/2018:21:05:00 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
208.93.0.48 [27/July/2018:21:05:09 +0000] GET /?flav=atom 200 32352
50.16.19.13 [27/July/2018:21:05:22 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
54.220.160.83 [27/July/2018:21:05:28 +0000] GET /images/ec2_m1large_cost.png 200 36159
150.101.221.21 [27/July/2018:21:05:02 +0000] GET /presentations/logstash-scale11x/images/ahhh___rage_face_by_samusmmx-d5g5zap.png 200 175208
24.84.241.107 [27/July/2018:21:05:51 +0000] GET /presentations/vim/ 200 20572
24.84.241.107 [27/July/2018:21:05:17 +0000] GET /presentations/vim/presenter.xsl 200 3886
24.84.241.107 [27/July/2018:21:05:59 +0000] GET /presentations/vim/presenter.css 200 1774
24.84.241.107 [27/July/2018:21:05:28 +0000] GET /presentations/vim/js/jquery.js 200 14885
24.84.241.107 [27/July/2018:21:05:46 +0000] GET /presentations/vim/js/presenter.js 200 4218
24.84.241.107 [27/July/2018:21:05:02 +0000] GET /presentations/vim/printview.css 200 540
24.84.241.107 [27/July/2018:21:05:40 +0000] GET /presentations/vim/vim-screenshot.png 200 5739
24.84.241.107 [27/July/2018:21:05:46 +0000] GET /presentations/vim/images/expand.png 200 275
24.84.241.107 [27/July/2018:21:05:21 +0000] GET /presentations/vim/presentation-background.png 200 16435
24.84.241.107 [27/July/2018:21:05:55 +0000] GET /favicon.ico 200 3638
176.92.75.62 [27/July/2018:21:05:59 +0000] GET /?page=4 200 49861
46.105.14.53 [27/July/2018:21:05:45 +0000] GET /blog/tags/puppet?flav=rss20 200 14872
14.203.126.78 [27/July/2018:21:05:53 +0000] GET /favicon.ico 200 3638
203.173.241.145 [27/July/2018:21:05:13 +0000] GET /presentations/logstash-scale11x/images/ahhh___rage_face_by_samusmmx-d5g5zap.png 200 175208
209.85.238.199 [27/July/2018:21:05:15 +0000] GET /?flav=atom 200 32352
176.226.17.33 [27/July/2018:21:05:03 +0000] GET /articles/ppp-over-ssh/ 200 18586
176.226.17.33 [27/July/2018:21:05:55 +0000] GET /reset.css 200 1015
176.226.17.33 [27/July/2018:21:05:23 +0000] GET /style2.css 200 4877
176.226.17.33 [27/July/2018:21:05:20 +0000] GET /images/jordan-80.png 200 6146
176.226.17.33 [27/July/2018:21:05:51 +0000] GET /articles/ppp-over-ssh/pppoverssh.png 200 39437
